,Label,Checkpoint,OriginalLoss,AblatedLoss,AblationIncrease
235,L4N45,10,5.92763952255249,5.931098918914795,0.0034593963623050783
236,L5N1712,10,5.92763952255249,5.928089246749878,0.00044972419738797953
237,L5N1336,10,5.92763952255249,5.928229103088379,0.0005895805358884232
238,L5N389,10,5.92763952255249,5.928062105178833,0.0004225826263430932
239,L5N1225,10,5.92763952255249,5.927036571502685,-0.0006029510498049007
240,L5N592,10,5.92763952255249,5.927603387832642,-3.613471984831307e-05
241,L3N1542,10,5.92763952255249,5.9295133781433105,0.001873855590820206
242,L5N1272,10,5.92763952255249,5.928042068481445,0.00040254592895472285
243,L5N1638,10,5.92763952255249,5.9273453712463375,-0.00029415130615273455
244,L5N1331,10,5.92763952255249,5.928317127227783,0.0006776046752925424
245,L5N725,10,5.92763952255249,5.927274618148804,-0.00036490440368641686
246,L4N1271,10,5.92763952255249,5.929112243652344,0.0014727210998533025
247,L4N482,10,5.92763952255249,5.927431783676147,-0.0002077388763428445
248,L4N1601,10,5.92763952255249,5.927676954269409,3.743171691894531e-05
249,L4N768,10,5.92763952255249,5.927316617965698,-0.0003229045867918501
250,L5N432,10,5.92763952255249,5.927872648239136,0.00023312568664568545
251,L3N60,10,5.92763952255249,5.92786958694458,0.0002300643920900569
252,L5N1212,10,5.92763952255249,5.92835394859314,0.0007144260406493075
253,L5N1453,10,5.92763952255249,5.92773398399353,9.446144103986143e-05
254,L5N1693,10,5.92763952255249,5.928390531539917,0.000751008987426971
255,L4N2014,10,5.92763952255249,5.928716239929199,0.001076717376708558
256,L5N785,10,5.92763952255249,5.928001718521118,0.0003621959686279652
257,L5N1787,10,5.92763952255249,5.9287327289581295,0.0010932064056392576
258,L5N1086,10,5.92763952255249,5.927987585067749,0.00034806251525854037
259,L4N851,10,5.92763952255249,5.929814395904541,0.002174873352050355
260,L5N943,10,5.92763952255249,5.9284144115448,0.000774888992309819
261,L4N779,10,5.92763952255249,5.928713092803955,0.001073570251464595
262,L4N1266,10,5.92763952255249,5.927856016159057,0.00021649360656716965
263,L5N1733,10,5.92763952255249,5.928348112106323,0.0007085895538327946
264,L5N938,10,5.92763952255249,5.927790727615356,0.0001512050628660333
265,L5N391,10,5.92763952255249,5.927920255661011,0.0002807331085206144
266,L4N663,10,5.92763952255249,5.927946338653564,0.00030681610107397006
267,L5N823,10,5.92763952255249,5.928970537185669,0.0013310146331786399
268,L5N852,10,5.92763952255249,5.927372150421142,-0.000267372131347976
269,L4N102,10,5.92763952255249,5.927204847335815,-0.0004346752166748402
270,L4N307,10,5.92763952255249,5.927031927108764,-0.0006075954437259057
271,L4N1274,10,5.92763952255249,5.928564748764038,0.0009252262115477805
272,L5N885,10,5.92763952255249,5.928309383392334,0.0006698608398441053
273,L5N1465,10,5.92763952255249,5.927670345306397,3.082275390653422e-05
274,L5N459,10,5.92763952255249,5.927844724655151,0.00020520210266106176
275,L5N1361,10,5.92763952255249,5.928027124404907,0.00038760185241670797
276,L5N287,10,5.92763952255249,5.9280158805847165,0.00037635803222624276
277,L5N1845,10,5.92763952255249,5.927933073043823,0.000293550491332617
278,L5N2003,10,5.92763952255249,5.927310104370117,-0.0003294181823729758
279,L4N20,10,5.92763952255249,5.928005018234253,0.0003654956817626953
280,L5N983,10,5.92763952255249,5.927726230621338,8.67080688475852e-05
281,L5N1764,10,5.92763952255249,5.92820294380188,0.000563421249389684
282,L4N1836,10,5.92763952255249,5.927792682647705,0.00015316009521448848
283,L5N1640,10,5.92763952255249,5.928638191223144,0.0009986686706540127
284,L5N500,10,5.92763952255249,5.927743644714355,0.00010412216186495016
285,L4N578,10,5.92763952255249,5.927553186416626,-8.63361358645065e-05
286,L5N959,10,5.92763952255249,5.928216247558594,0.0005767250061037288
287,L4N1272,10,5.92763952255249,5.929044971466064,0.00140544891357397
288,L5N1145,10,5.92763952255249,5.927457828521728,-0.0001816940307621806
289,L4N640,10,5.92763952255249,5.929213571548462,0.0015740489959714665
290,L3N163,10,5.92763952255249,5.92791895866394,0.00027943611144998215
291,L3N1190,10,5.92763952255249,5.927554531097412,-8.499145507823158e-05
292,L5N1840,10,5.92763952255249,5.927996816635132,0.00035729408264195683
293,L3N1000,10,5.92763952255249,5.928518676757813,0.0008791542053225854
294,L5N1633,10,5.92763952255249,5.928493804931641,0.0008542823791506393
295,L5N954,10,5.92763952255249,5.928054170608521,0.00041464805603030896
296,L4N1217,10,5.92763952255249,5.928275136947632,0.0006356143951418147
297,L4N1903,10,5.92763952255249,5.928634748458863,0.0009952259063723545
298,L5N724,10,5.92763952255249,5.927972106933594,0.0003325843811037288
299,L3N1204,10,5.92763952255249,5.9297874069213865,0.0021478843688962357
300,L4N803,10,5.92763952255249,5.9299209022521975,0.002281379699707209
301,L4N1208,10,5.92763952255249,5.929554233551025,0.0019147109985349076
302,L3N95,10,5.92763952255249,5.92866117477417,0.0010216522216799362
303,L4N265,10,5.92763952255249,5.929382152557373,0.0017426300048830612
304,L5N475,10,5.92763952255249,5.9277535247802735,0.00011400222778323865
305,L5N364,10,5.92763952255249,5.928235759735108,0.0005962371826173651
306,L4N472,10,5.92763952255249,5.928325052261353,0.0006855297088623757
307,L5N1773,10,5.92763952255249,5.928567781448364,0.0009282588958736682
308,L5N1216,10,5.92763952255249,5.927857055664062,0.00021753311157191035
309,L4N944,10,5.92763952255249,5.92794921875,0.0003096961975099788
310,L5N670,10,5.92763952255249,5.927552709579468,-8.681297302270963e-05
311,L5N1344,10,5.92763952255249,5.927815885543823,0.0001763629913327236
312,L5N31,10,5.92763952255249,5.927565307617187,-7.421493530301859e-05
313,L5N312,10,5.92763952255249,5.927980890274048,0.0003413677215577948
314,L5N853,10,5.92763952255249,5.927649965286255,1.0442733764826073e-05
315,L5N1122,10,5.92763952255249,5.929303665161132,0.0016641426086421163
316,L5N700,10,5.92763952255249,5.927524137496948,-0.00011538505554220535
317,L4N275,10,5.92763952255249,5.927607078552246,-3.244400024460248e-05
318,L5N1255,10,5.92763952255249,5.927812881469727,0.00017335891723657681
319,L5N1140,10,5.92763952255249,5.928256721496582,0.0006171989440915127
320,L3N98,10,5.92763952255249,5.92832392692566,0.0006844043731693006
321,L5N733,10,5.92763952255249,5.92782413482666,0.00018461227416999293
322,L5N420,10,5.92763952255249,5.927457704544067,-0.00018181800842320683
323,L5N599,10,5.92763952255249,5.927859191894531,0.00021966934204087352
324,L5N36,10,5.92763952255249,5.928255271911621,0.0006157493591310015
325,L5N1608,10,5.92763952255249,5.927933826446533,0.0002943038940426135
326,L5N1602,10,5.92763952255249,5.9276082229614255,-3.129959106473734e-05
327,L5N1510,10,5.92763952255249,5.928688621520996,0.0010490989685054686
328,L4N1519,10,5.92763952255249,5.927970104217529,0.00033058166503874276
329,L4N1432,10,5.92763952255249,5.928139019012451,0.0004994964599607243
330,L4N577,10,5.92763952255249,5.928313875198365,0.0006743526458743432
331,L4N1812,10,5.92763952255249,5.929402055740357,0.0017625331878665662
332,L5N1554,10,5.92763952255249,5.929418840408325,0.001779317855834961
333,L4N894,10,5.92763952255249,5.928288955688476,0.0006494331359858663
334,L3N2025,10,5.92763952255249,5.928678979873657,0.0010394573211671698
335,L5N358,10,5.92763952255249,5.927353887557984,-0.0002856349945066228
336,L5N525,10,5.92763952255249,5.92786021232605,0.00022068977355971242
337,L4N1791,10,5.92763952255249,5.927507934570312,-0.0001315879821781607
338,L3N963,10,5.92763952255249,5.928458137512207,0.0008186149597166903
339,L5N141,10,5.92763952255249,5.9277388381958005,9.931564331022713e-05
340,L4N272,10,5.92763952255249,5.9278709411621096,0.00023141860961928273
341,L5N1441,10,5.92763952255249,5.9277353191375735,9.579658508318545e-05
342,L5N910,10,5.92763952255249,5.92794135093689,0.0003018283843996272
343,L5N866,10,5.92763952255249,5.927854356765747,0.0002148342132564096
344,L5N730,10,5.92763952255249,5.9279638862609865,0.00032436370849620033
345,L3N231,10,5.92763952255249,5.928960952758789,0.0013214302062989347
346,L4N694,10,5.92763952255249,5.92698106765747,-0.000658454895019922
347,L4N935,10,5.92763952255249,5.928113765716553,0.0004742431640627487
348,L4N1677,10,5.92763952255249,5.927561197280884,-7.832527160633873e-05
349,L4N172,10,5.92763952255249,5.928948745727539,0.0013092231750491123
350,L5N1192,10,5.92763952255249,5.927257633209228,-0.00038188934326210955
351,L5N1905,10,5.92763952255249,5.928256893157959,0.0006173706054690697
352,L3N90,10,5.92763952255249,5.928104763031006,0.0004652404785154829
353,L5N1860,10,5.92763952255249,5.927990236282349,0.00035071372985839844
354,L3N1775,10,5.92763952255249,5.928375043869019,0.0007355213165283203
355,L5N239,10,5.92763952255249,5.927918615341187,0.00027909278869664433
356,L5N1946,10,5.92763952255249,5.927795686721802,0.00015616416931152344
357,L5N595,10,5.92763952255249,5.928106689453125,0.00046716690063508537
358,L4N249,10,5.92763952255249,5.9287158966064455,0.0010763740539552202
359,L5N886,10,5.92763952255249,5.927918338775635,0.000278816223144851
360,L5N1609,10,5.92763952255249,5.9275964164733885,-4.3106079101740136e-05
361,L5N1689,10,5.92763952255249,5.927978458404541,0.0003389358520511365
