Checkpoint,Trigram,Original Loss,Ablated Loss,Direct Effect Loss,Indirect Effect Loss
105,ren Opfer,0.397367388010025,1.974442958831787,1.9873498678207397,0.4019433557987213
105,ren besch,0.9711907505989075,1.7276471853256226,2.294161319732666,0.7928553819656372
105,rer Ansicht,2.2688043117523193,5.451446533203125,5.4513444900512695,3.141383647918701
105,rer Auff,3.006953001022339,5.753222465515137,5.620514869689941,3.146287202835083
105,rer Opfer,0.5014062523841858,2.2032320499420166,2.221013069152832,0.5092358589172363
105,res beric,0.9461764097213745,2.3592684268951416,2.998926877975464,0.7491394877433777
105,saussch,1.8747820854187012,3.120692491531372,3.6170742511749268,1.5395045280456543
105,schen Fernse,1.1374621391296387,3.1927731037139893,3.6187572479248047,1.027610182762146
105,setzte,2.4996883869171143,5.520416259765625,5.586118221282959,2.449327230453491
105,stalten,3.20389461517334,5.205264568328857,4.879117488861084,3.7533745765686035
105,ste Errung,4.672096252441406,6.626345157623291,6.472303867340088,4.955451011657715
105,te Ursache,1.9444193840026855,4.471042156219482,4.1762590408325195,2.437845230102539
105,teidig,1.7754725217819214,3.8751487731933594,3.7611029148101807,1.9589382410049438
105,ue Opfer,0.48654279112815857,2.261221170425415,2.2227892875671387,0.5046768188476562
105,ung bestimm,3.3000776767730713,5.281704425811768,4.566010475158691,4.524265766143799
105,ung forder,1.7718359231948853,4.374797344207764,4.307831764221191,1.6222530603408813
105,ungsantrag,1.3339663743972778,3.5143892765045166,4.224661350250244,1.0512313842773438
105,ungsbeding,2.8461029529571533,4.862109661102295,5.973704814910889,2.660626173019409
105,ungsentw,2.981769323348999,5.385530948638916,5.427837371826172,3.4594709873199463
105,ungsmitgl,0.7056964635848999,2.616790294647217,2.87282395362854,0.827132523059845
105,ungswes,2.5124597549438477,4.560003757476807,5.741839408874512,1.9345210790634155
105,vorheben,2.0274276733398438,5.013567924499512,3.4927563667297363,3.5201025009155273
105,wei Abge,2.216846227645874,4.34938383102417,3.7353293895721436,2.9882452487945557
105,zusch,3.1280407905578613,4.8215203285217285,5.340884685516357,2.9409713745117188
105,ße heute,1.2664735317230225,3.9068243503570557,2.9419631958007812,2.593829393386841
105,üssen heute,1.5321199893951416,4.151339530944824,3.274492025375366,2.681596279144287
106, Abgeord,1.427026629447937,3.4670023918151855,3.059680223464966,1.6984835863113403
106, Anregung,1.2976943254470825,4.718758583068848,4.296113014221191,2.037468194961548
106, Ansehen,0.7659294009208679,2.3365819454193115,2.187880516052246,0.9547832012176514
106, Ausdruck,0.3009936511516571,2.67049503326416,1.8254852294921875,0.6224175095558167
106, China forder,1.2805709838867188,4.359641075134277,4.2183356285095215,1.3565117120742798
106, Der Begr,1.3145599365234375,3.114159107208252,2.7745134830474854,1.5753672122955322
106, Eignung,1.9604302644729614,5.169012546539307,4.46506404876709,2.54506516456604
106, Einigung,0.5459399819374084,1.4333866834640503,1.7641410827636719,0.876684844493866
106, Ersch,1.3835079669952393,3.1029155254364014,3.6786558628082275,1.1211729049682617
106, Fernsehen,0.8171961903572083,2.226428270339966,1.7580138444900513,1.111245036125183
106, Franco forder,0.9803206324577332,3.3959779739379883,3.106088876724243,1.0192267894744873
106, Gesagte,1.4322903156280518,3.657524824142456,3.770488739013672,1.564237356185913
106, Im Vertrag,1.2372550964355469,3.15262508392334,2.6470067501068115,1.962872862815857
106, Kenntnisse,2.880671262741089,4.863785743713379,4.089822769165039,3.637443780899048
106, Kluft,0.6130540370941162,3.031020402908325,4.109991073608398,0.43455764651298523
106, Kontroll,1.3665945529937744,4.251072406768799,4.435582637786865,1.6145495176315308
106, Laufbahn,3.5354411602020264,6.438588619232178,5.989391803741455,3.89461350440979
106, Leitung,1.5869207382202148,4.550580024719238,4.6573896408081055,2.162531614303589
106, Nach Ansicht,1.3334935903549194,5.7609477043151855,5.718618869781494,2.2660069465637207
106, Nachdruck,1.0504977703094482,3.71771502494812,3.1741113662719727,1.589102029800415
106, Parlament bringt,1.4351204633712769,3.955597162246704,4.679202079772949,1.051371455192566
106, Schwerpunk,1.9212017059326172,3.888695478439331,3.287893295288086,2.567742347717285
106, Selbstver,1.1079500913619995,3.646784543991089,4.122015476226807,1.1360334157943726
106, Sie heute,1.3797591924667358,3.551298141479492,2.648285388946533,2.739748477935791
106, Tatsache,2.294377326965332,4.726833343505859,4.934946537017822,2.2861757278442383
106, Union ihr,1.0222779512405396,2.8548638820648193,2.5889639854431152,1.2167870998382568
106, Unter solchen,1.004384160041809,2.968642234802246,2.349760055541992,1.5378026962280273
106, Verabsch,0.4778563976287842,1.922080159187317,2.263481378555298,0.44434064626693726
106, Verfass,2.2205100059509277,4.858484745025635,6.361685276031494,1.4066548347473145
106, Verurte,0.7148318290710449,2.8305728435516357,2.8090057373046875,0.9127315878868103
106, Vorbeding,1.6889687776565552,3.7358977794647217,4.145298957824707,1.6034200191497803
106, Vorbehal,3.7504680156707764,6.1214280128479,5.392260551452637,4.902601718902588
106, Welt ihr,1.14224374294281,3.5088539123535156,3.1060872077941895,1.4394866228103638
106, Wir Abge,2.064758539199829,4.498668670654297,3.8489110469818115,2.7436041831970215
106, Würde,2.8671364784240723,4.230311870574951,3.708134651184082,3.444545269012451
106, Würden,2.0873217582702637,4.10975980758667,3.049239158630371,3.1986021995544434
106, Zeitdruck,1.0165399312973022,4.583150386810303,3.852078676223755,1.6137046813964844
106, alle Opfer,0.670439600944519,2.594007730484009,2.7123916149139404,0.6445362567901611
106, als Ministerpr,4.244293212890625,7.726983547210693,7.397707462310791,4.5569353103637695
106, ansehen,0.6198795437812805,3.4399125576019287,3.0510478019714355,0.9263235330581665
106, anzuw,1.5109728574752808,4.513524055480957,4.518174171447754,1.751665711402893
106, aussch,1.3882118463516235,4.054490089416504,4.46142578125,1.3399101495742798
106, bedingt,1.6960015296936035,4.856443881988525,5.751414775848389,1.309891939163208
106, begeister,2.6603102684020996,3.888056516647339,3.8467090129852295,2.5961592197418213
106, benimmt,1.2141790390014648,2.87749981880188,2.7055304050445557,1.426019310951233
106, bezahlte,2.444416046142578,5.913642883300781,6.827334880828857,2.873912811279297
106, bisschen,1.3289432525634766,3.424839973449707,3.3437254428863525,1.5606427192687988
106, dass statt,0.9662997722625732,3.910425901412964,4.781056880950928,0.9010196328163147
106, daß heute,1.0684326887130737,4.22742223739624,3.2857863903045654,2.278656244277954
106, den Forder,0.34658634662628174,2.9494576454162598,2.5783495903015137,0.4977726936340332
106, den Heraus,2.402867317199707,5.213442802429199,4.631829261779785,3.1764721870422363
106, den Ministerrat,2.94166898727417,6.54240608215332,6.567380428314209,2.903245210647583
106, den Opfer,0.867206871509552,3.031804323196411,3.134885787963867,0.8009704351425171
106, der Ansicht,0.7239423394203186,2.456094980239868,2.6021947860717773,2.1457431316375732
106, der Auff,1.9549894332885742,5.911502361297607,5.6537766456604,2.201551914215088
106, der Opfer,0.9350485801696777,2.9762206077575684,3.12052845954895,0.8547508120536804
106, der Vertrag,1.9414663314819336,4.850400447845459,4.797407627105713,2.7847464084625244
106, des Opfers,1.9978116750717163,4.412233829498291,4.453643798828125,1.9627294540405273
106, die Ansicht,0.5160677433013916,3.0406923294067383,2.965285062789917,1.7212022542953491
106, die Auff,1.816858172416687,5.220865249633789,4.985450267791748,1.994775652885437
106, die Empfe,1.9227027893066406,5.826855182647705,5.194123268127441,2.134202480316162
106, die frucht,1.605060338973999,3.328331470489502,3.0734410285949707,1.9962615966796875
106, die statt,1.4975025653839111,4.588501930236816,5.681501388549805,1.2406021356582642
106, diese Empfe,2.0128893852233887,5.060378074645996,4.572968006134033,2.1841797828674316
106, diese frucht,1.7758053541183472,3.480272054672241,3.230167865753174,2.149934768676758
106, dieser Forder,0.5040407180786133,3.158038854598999,2.767817974090576,0.7921508550643921
106, durchdring,1.081002950668335,4.659569263458252,4.70170259475708,1.2209175825119019
106, ein Missbra,2.0334770679473877,4.298948764801025,4.5596232414245605,2.0835351943969727
106, ein Opfer,0.38680076599121094,2.232103109359741,2.321474313735962,0.3832181394100189
106, eine Empfe,1.965016484260559,6.477561950683594,5.733682155609131,2.325031042098999
106, entzogen,1.3002688884735107,3.260904550552368,2.6208102703094482,2.033940315246582
106, erachtet,1.439260482788086,4.686981678009033,4.99978494644165,1.1168936491012573
106, erheben,1.8563017845153809,2.8053674697875977,1.915121078491211,2.6529922485351562
106, erwartet,2.4770359992980957,4.097414016723633,4.728943824768066,2.054694175720215
106, erzeugen,1.6623597145080566,2.99641752243042,2.4813456535339355,2.390469551086426
106, es statt,0.9653136134147644,3.7837908267974854,4.610377311706543,0.7811639308929443
106, extrem frucht,2.537053108215332,4.090402603149414,3.916635751724243,2.8730316162109375
106, gefundenen,1.5222805738449097,3.8562939167022705,3.382997989654541,1.9649925231933594
106, gehandelt,0.8995380401611328,3.477309465408325,3.3867082595825195,0.9437692761421204
106, geltende,2.286771535873413,5.488044261932373,5.872323989868164,2.3755416870117188
106, gemordet,5.007531642913818,6.793323040008545,7.132760047912598,4.779818058013916
106, gesonderte,2.2115042209625244,3.8561718463897705,3.7947213649749756,2.655505418777466
106, gewartet,1.3639885187149048,1.9250482320785522,2.4722986221313477,1.0337607860565186
106, gezogen,1.6726042032241821,3.52474045753479,2.8466460704803467,2.3042848110198975
106, habe heute,0.7091577649116516,2.4870827198028564,1.9457037448883057,1.611194372177124
106, hier heute,2.479623556137085,5.348262786865234,4.266402244567871,4.09475040435791
106, hinwe,2.823575973510742,5.509004592895508,4.386661052703857,4.788424491882324
106, im Vertrag,1.7841235399246216,4.4805121421813965,3.7584736347198486,2.6786715984344482
106, im Zeichen,1.9305132627487183,3.872709274291992,2.8847591876983643,2.9880285263061523
106, innergeme,4.117912769317627,5.470021724700928,6.237002372741699,3.7640295028686523
106, ist heute,1.3440243005752563,4.400026798248291,3.501103401184082,2.638608455657959
106, ländliche,3.0743815898895264,5.12634801864624,4.380855560302734,3.7882325649261475
106, mich deshal,2.049140214920044,3.9747793674468994,3.4706060886383057,2.666919469833374
106, mit Heraus,2.6199984550476074,5.207962512969971,4.515205383300781,3.4209249019622803
106, nachzuden,2.696462631225586,6.470656394958496,5.681285381317139,3.395089626312256
106, nannte,1.043969988822937,4.064208984375,4.007327079772949,1.3275585174560547
106, nicht statt,0.873982310295105,3.534914970397949,4.463607311248779,0.6856205463409424
106, oft besch,1.6833938360214233,3.4541196823120117,4.394790172576904,1.2993688583374023
106, schafft,2.105959415435791,3.7467503547668457,4.9553608894348145,1.5474340915679932
106, scheiterte,2.370926856994629,4.050118446350098,4.47857666015625,2.6458818912506104
106, sehr langsam,1.255742073059082,3.2820818424224854,4.082888603210449,1.3400710821151733
106, selbstver,2.800074338912964,5.442623615264893,5.908390522003174,2.798705577850342
106, siebte,2.273054361343384,6.131803035736084,6.586284160614014,2.5516295433044434
106, sorgt,1.0704526901245117,3.3047075271606445,4.028271675109863,0.8180029392242432
106, stattfind,2.556687116622925,6.404183387756348,7.1342291831970215,2.8004612922668457
106, stellte,4.132723808288574,7.490335464477539,7.32476282119751,4.509507179260254
106, stellten,4.339290618896484,7.8807573318481445,7.236356258392334,5.18605375289917
106, stimmte,1.500917673110962,5.216617107391357,5.924933433532715,1.4791967868804932
106, stimmten,2.3024282455444336,5.1015496253967285,5.3272318840026855,2.768728017807007
106, sämtlic,2.8438949584960938,4.896052837371826,5.7039103507995605,2.1993660926818848
106, umfassen,1.3994696140289307,4.137359619140625,3.002830982208252,2.832780599594116
106, und Ministerpr,3.8692121505737305,7.039553165435791,6.949931621551514,4.1333723068237305
106, und deshal,1.979339838027954,3.9081597328186035,3.492957592010498,2.5052196979522705
106, unhaltbar,3.3672611713409424,6.210405349731445,7.503509521484375,2.609935760498047
106, uns heute,1.669628620147705,4.454710483551025,3.4827542304992676,3.133296489715576
106, unter Missbra,2.582385301589966,4.237520217895508,4.5776824951171875,2.59737229347229
106, veranlass,3.759784460067749,7.606712341308594,7.70404577255249,4.388374328613281
106, verhandelt,1.6190975904464722,3.9089584350585938,4.328126907348633,1.718382477760315
106, verschwunden,2.569350481033325,4.26457405090332,2.8111164569854736,4.257078170776367
106, von Fernse,0.9638857245445251,3.3559212684631348,3.6641416549682617,0.8904480338096619
106, von Opfer,1.264107584953308,3.996613025665283,4.007472991943359,1.3011971712112427
106, weckt,3.857795238494873,5.536752700805664,6.388009071350098,3.35152530670166
106, weiterhin,1.6902189254760742,3.233104705810547,3.6839306354522705,2.2638113498687744
106, weitge,2.879350423812866,4.8366570472717285,5.043066501617432,3.424107551574707
106, werden Vorsch,1.3634295463562012,3.528550863265991,2.364466905593872,2.5422701835632324
106, wiegende,3.094830274581909,4.917478084564209,4.95116662979126,3.366302490234375
106, wir statt,0.647824764251709,3.4098961353302,3.8885722160339355,0.7412905693054199
106, zeugt,1.9302184581756592,3.6736297607421875,4.715097427368164,1.4814461469650269
106, übermittelt,1.1354427337646484,3.2799127101898193,3.7754123210906982,1.1661286354064941
106,A beric,2.136397361755371,3.8476881980895996,4.296146392822266,2.0851798057556152
106,Handelsver,3.5880022048950195,6.938637733459473,7.1716814041137695,3.852461576461792
106,Selbstver,1.4366421699523926,4.053260803222656,4.599298000335693,1.4498004913330078
106,Unruhe,2.6515791416168213,4.105898380279541,3.830568790435791,2.9717748165130615
106,ach Ansicht,1.3957815170288086,5.086023330688477,4.509519100189209,2.656480073928833
106,agen befassen,2.4365830421447754,5.276446342468262,4.650082111358643,3.3107497692108154
106,agen forder,1.6239256858825684,4.459977149963379,4.524848937988281,1.588189959526062
106,anz langsam,2.7759904861450195,4.873425006866455,5.852121353149414,2.760917901992798
106,at statt,0.7543867826461792,3.091703176498413,3.7930779457092285,0.7212039232254028
106,atsmitgl,1.724416732788086,4.55206823348999,4.855419158935547,1.9445527791976929
106,aufgabe,2.877875804901123,4.479149341583252,4.69374942779541,2.8447508811950684
106,bare Opfer,0.49476051330566406,2.5265114307403564,2.5469563007354736,0.45623090863227844
106,behandelt,3.3504765033721924,6.587684154510498,6.735681056976318,3.428157329559326
106,ben Ansicht,0.7694113254547119,3.2172253131866455,2.7645294666290283,1.6338738203048706
106,berschrift,2.3160667419433594,3.8978066444396973,3.8282830715179443,2.537299394607544
106,bestimmte,2.6478450298309326,5.875813961029053,5.878333568572998,2.921374559402466
106,bstätig,1.334688663482666,3.888805389404297,3.388080358505249,1.6395528316497803
106,chlechtern,2.6083884239196777,3.8903768062591553,4.071282386779785,2.5766985416412354
106,chtsmissbra,2.3753275871276855,4.458160400390625,4.583573341369629,2.6006908416748047
106,cksichtig,1.0363796949386597,2.6292471885681152,2.7380383014678955,1.254619836807251
106,dern wür,2.6500227451324463,3.9543325901031494,3.2674858570098877,3.658412456512451
106,efugnis,3.940894603729248,6.003592491149902,5.337023735046387,4.991254806518555
106,elfristigen,3.266378402709961,6.151088714599609,5.085099697113037,4.3545637130737305
106,en Abge,2.580624580383301,4.540687561035156,3.9215681552886963,3.350423574447632
106,en Opfer,0.43080535531044006,2.688063859939575,2.7721304893493652,0.41107043623924255
106,en heute,1.2486997842788696,3.9329142570495605,2.8986053466796875,2.656087636947632
106,enden Opfer,0.6454541683197021,2.9812653064727783,3.091437339782715,0.5917496681213379
106,enen Ansicht,1.1503924131393433,3.9419047832489014,4.038619518280029,1.8760662078857422
106,ensbeding,0.49450206756591797,2.72393798828125,3.5610389709472656,0.5656455755233765
106,er Ruhe,1.1577011346817017,4.016678333282471,4.03104829788208,1.2969586849212646
106,erkannte,2.599499225616455,5.302224159240723,4.896890163421631,3.1001055240631104
106,es Opfer,0.47403573989868164,2.5296847820281982,2.7007739543914795,0.43756401538848877
106,esentlich,2.2933666706085205,4.993099689483643,3.965521812438965,3.581543207168579
