Checkpoint,German Loss,English Loss
1,11.00186538696289,11.07978630065918
1,11.045753479003906,11.079118728637695
1,10.978609085083008,11.103206634521484
1,11.044381141662598,11.040985107421875
1,11.014066696166992,10.997170448303223
1,11.045622825622559,11.053678512573242
1,11.042182922363281,10.984661102294922
1,11.005290985107422,11.044136047363281
1,11.072465896606445,11.053553581237793
1,11.069647789001465,11.057136535644531
1,11.128251075744629,11.086981773376465
1,11.017278671264648,11.050427436828613
1,10.841512680053711,10.99724292755127
1,11.086755752563477,11.064088821411133
1,11.029261589050293,11.069515228271484
1,11.057415962219238,11.078936576843262
1,10.986248970031738,11.050790786743164
1,11.022339820861816,11.055788040161133
1,10.981536865234375,10.962688446044922
1,11.020295143127441,11.018786430358887
1,11.011544227600098,11.145195007324219
1,10.964316368103027,11.051801681518555
1,11.028470039367676,11.048897743225098
1,11.0496187210083,11.071646690368652
1,11.024344444274902,11.052408218383789
1,11.034812927246094,11.029703140258789
1,11.046627044677734,11.07863712310791
1,11.008644104003906,10.992546081542969
1,11.068385124206543,11.041766166687012
1,11.042631149291992,11.012551307678223
1,11.010038375854492,11.080859184265137
1,11.0352201461792,11.129918098449707
1,10.991901397705078,11.089238166809082
1,11.046502113342285,11.046163558959961
1,11.101008415222168,11.103869438171387
1,11.038337707519531,11.063559532165527
1,11.011707305908203,11.079894065856934
1,11.024950981140137,11.091139793395996
1,11.036871910095215,11.103288650512695
1,11.01313591003418,11.04747486114502
1,11.037026405334473,11.042715072631836
1,11.00604248046875,11.024638175964355
1,11.044541358947754,11.119264602661133
1,11.034125328063965,10.967061996459961
1,11.052992820739746,11.066286087036133
1,11.013996124267578,11.113727569580078
1,11.043702125549316,11.078082084655762
1,10.987977981567383,11.029481887817383
1,11.015274047851562,11.00966739654541
1,11.089293479919434,11.07757568359375
1,11.155184745788574,11.052923202514648
1,11.000994682312012,11.109573364257812
1,11.072836875915527,11.067355155944824
1,10.965081214904785,11.05036449432373
1,11.059876441955566,11.040054321289062
1,11.038373947143555,11.063521385192871
1,11.028738975524902,10.97728157043457
1,11.004892349243164,11.056824684143066
1,11.047452926635742,11.100707054138184
1,10.867207527160645,11.098490715026855
1,11.024598121643066,11.092084884643555
1,11.040799140930176,11.076250076293945
1,11.000513076782227,11.064909934997559
1,11.045012474060059,11.129108428955078
1,11.071260452270508,11.01656436920166
1,11.033870697021484,11.049397468566895
1,11.050756454467773,11.06359577178955
1,10.95998764038086,11.040213584899902
1,10.991415977478027,11.03298282623291
1,11.081501960754395,11.039424896240234
1,10.9641752243042,11.053773880004883
1,11.01076889038086,11.056598663330078
1,11.068248748779297,11.142870903015137
1,11.044331550598145,11.051704406738281
1,10.986834526062012,11.036077499389648
1,10.992057800292969,11.01850414276123
1,11.01999568939209,11.039460182189941
1,11.047242164611816,10.970386505126953
1,11.005006790161133,11.042847633361816
1,11.012700080871582,11.008333206176758
1,11.071375846862793,11.021297454833984
1,11.086173057556152,11.079179763793945
1,11.005852699279785,11.067604064941406
1,11.020986557006836,11.089200973510742
1,11.020561218261719,11.028987884521484
1,11.041857719421387,11.08630084991455
1,10.957993507385254,11.071749687194824
1,11.02553653717041,11.078653335571289
1,11.039504051208496,11.092496871948242
1,10.820490837097168,11.037656784057617
1,11.043107032775879,11.110223770141602
1,10.859197616577148,11.059075355529785
1,11.014452934265137,11.100485801696777
1,10.999428749084473,11.05543327331543
1,11.026830673217773,11.065314292907715
1,10.996479034423828,11.027883529663086
1,10.947032928466797,11.060977935791016
1,11.033047676086426,11.086594581604004
1,10.994135856628418,10.995185852050781
1,11.071152687072754,11.084412574768066
1,10.985373497009277,11.078967094421387
1,10.917313575744629,11.05119800567627
1,10.99200439453125,11.028169631958008
1,11.046744346618652,11.056583404541016
1,10.985833168029785,11.01391315460205
1,11.046257972717285,11.042098045349121
1,11.087788581848145,10.996919631958008
1,11.001100540161133,11.020355224609375
2,11.132200241088867,11.058018684387207
2,10.99034309387207,11.059846878051758
2,11.106588363647461,11.052241325378418
2,10.993668556213379,11.054182052612305
2,11.01797866821289,11.031587600708008
2,11.016316413879395,11.007774353027344
2,11.08359146118164,11.098112106323242
2,11.039072036743164,11.059640884399414
2,11.013625144958496,11.066415786743164
2,11.068931579589844,11.065618515014648
2,10.993570327758789,11.039094924926758
2,11.078519821166992,11.113079071044922
2,10.990704536437988,11.020524024963379
2,11.031161308288574,11.064784049987793
2,10.995849609375,10.9866361618042
2,11.023216247558594,11.029070854187012
2,10.980827331542969,11.005342483520508
2,10.85291576385498,10.995713233947754
2,11.001067161560059,11.00821590423584
2,11.071096420288086,11.097026824951172
2,11.044160842895508,11.226500511169434
2,11.016037940979004,11.050585746765137
2,10.991297721862793,11.09641170501709
2,11.163857460021973,11.0048828125
2,11.0570707321167,11.093109130859375
2,11.010469436645508,11.021498680114746
2,11.02734375,11.035743713378906
2,11.04341983795166,11.000526428222656
2,11.127693176269531,11.034619331359863
2,11.070603370666504,11.062509536743164
2,11.014025688171387,11.040825843811035
2,11.078773498535156,11.047096252441406
2,11.114460945129395,11.07105827331543
2,11.083372116088867,11.02776050567627
2,11.065744400024414,11.076905250549316
2,11.061266899108887,11.050018310546875
2,10.963593482971191,11.007162094116211
2,10.994898796081543,11.002063751220703
2,10.88042163848877,11.062769889831543
2,11.069622039794922,11.10036849975586
2,11.03925895690918,11.075241088867188
2,11.003982543945312,11.05556583404541
2,11.047896385192871,11.041910171508789
2,11.056838989257812,11.032868385314941
2,11.058805465698242,11.05753231048584
2,11.055044174194336,11.044638633728027
2,11.032771110534668,11.130752563476562
2,11.088420867919922,11.039467811584473
2,11.117863655090332,10.998955726623535
2,11.023356437683105,11.046942710876465
2,11.041499137878418,11.114848136901855
2,11.00076961517334,11.015077590942383
2,10.99235725402832,11.022721290588379
2,11.020588874816895,11.027889251708984
2,11.017494201660156,10.912504196166992
2,11.007548332214355,11.047355651855469
2,11.026861190795898,10.994626998901367
2,11.00658893585205,11.010180473327637
2,10.968653678894043,10.993138313293457
2,11.070036888122559,11.091814041137695
2,11.038622856140137,11.039979934692383
2,11.073397636413574,11.109136581420898
2,11.019513130187988,10.97226333618164
2,11.051446914672852,11.058972358703613
2,11.066570281982422,11.036215782165527
2,11.003255844116211,11.051288604736328
2,11.03061580657959,11.031174659729004
2,10.986141204833984,11.061863899230957
2,10.991684913635254,10.965019226074219
2,10.995854377746582,10.986275672912598
2,11.045534133911133,11.096561431884766
2,11.011255264282227,11.031942367553711
2,10.988846778869629,11.090596199035645
2,10.969696044921875,11.069748878479004
2,11.093046188354492,11.016890525817871
2,11.021185874938965,11.009539604187012
2,11.076215744018555,10.976137161254883
2,11.036894798278809,11.09084701538086
2,11.010866165161133,11.187037467956543
2,11.047377586364746,11.07211971282959
2,11.037906646728516,11.023971557617188
2,11.03292465209961,11.05180835723877
2,11.018719673156738,11.156234741210938
2,11.037408828735352,10.992517471313477
2,11.065678596496582,10.939164161682129
2,10.980938911437988,11.074030876159668
2,11.000454902648926,10.99101734161377
2,11.029472351074219,11.05594539642334
2,11.080779075622559,11.077425956726074
2,10.983113288879395,11.027673721313477
2,11.015183448791504,10.940827369689941
2,11.132923126220703,11.074646949768066
2,11.001548767089844,11.079264640808105
2,11.04551887512207,11.078546524047852
2,10.978387832641602,11.102506637573242
2,11.044233322143555,11.04039478302002
2,11.013859748840332,10.996506690979004
2,11.045244216918945,11.053082466125488
2,11.042006492614746,10.984085083007812
2,11.005061149597168,11.043600082397461
2,11.07222843170166,11.05268383026123
2,11.06947135925293,11.056476593017578
2,11.127976417541504,11.086366653442383
2,11.017037391662598,11.04983139038086
2,10.841251373291016,10.996280670166016
2,11.086518287658691,11.06344223022461
2,11.029044151306152,11.068887710571289
2,11.057181358337402,11.0783109664917
2,10.98605728149414,11.05024242401123
2,11.022138595581055,11.055142402648926
2,10.981200218200684,10.962038040161133
2,11.020118713378906,11.018138885498047
2,11.011374473571777,11.144651412963867
2,10.964104652404785,11.051180839538574
2,11.028261184692383,11.048284530639648
2,11.049277305603027,11.070924758911133
2,11.024086952209473,11.051654815673828
2,11.034605979919434,11.029080390930176
2,11.046363830566406,11.077937126159668
2,11.008336067199707,10.99184513092041
2,11.068185806274414,11.041130065917969
2,11.042428970336914,11.011982917785645
2,11.009834289550781,11.08029556274414
2,11.0350341796875,11.12937068939209
2,10.991623878479004,11.088506698608398
2,11.046378135681152,11.045540809631348
2,11.100847244262695,11.103235244750977
2,11.038118362426758,11.06290054321289
2,11.011505126953125,11.079306602478027
2,11.024707794189453,11.090531349182129
2,11.036619186401367,11.102728843688965
2,11.012954711914062,11.046830177307129
2,11.036770820617676,11.042019844055176
2,11.00583553314209,11.024057388305664
2,11.04429817199707,11.118690490722656
2,11.033937454223633,10.966428756713867
2,11.05281925201416,11.065629959106445
2,11.013813018798828,11.113088607788086
2,11.0435209274292,11.077479362487793
2,10.987760543823242,11.028861999511719
2,11.015055656433105,11.009011268615723
2,11.089132308959961,11.076763153076172
2,11.1549711227417,11.05214786529541
2,11.000859260559082,11.108914375305176
2,11.072670936584473,11.066712379455566
2,10.964847564697266,11.04970645904541
2,11.059718132019043,11.039424896240234
2,11.038165092468262,11.063068389892578
2,11.028590202331543,10.976625442504883
2,11.004728317260742,11.056126594543457
2,11.047242164611816,11.100069999694824
2,10.866849899291992,11.097844123840332
2,11.024468421936035,11.091521263122559
2,11.040590286254883,11.075634002685547
2,11.000307083129883,11.064278602600098
2,11.044820785522461,11.128462791442871
2,11.07121753692627,11.016064643859863
2,11.033698081970215,11.048789978027344
2,11.050527572631836,11.06300163269043
2,10.959822654724121,11.039483070373535
2,10.991223335266113,11.032432556152344
2,11.081308364868164,11.038809776306152
2,10.96398639678955,11.053058624267578
2,11.010560989379883,11.055920600891113
2,11.06794548034668,11.14232349395752
2,11.04413890838623,11.051098823547363
2,10.98658561706543,11.035512924194336
2,10.991903305053711,11.017702102661133
2,11.019757270812988,11.038835525512695
2,11.047045707702637,10.969615936279297
2,11.004770278930664,11.042231559753418
2,11.012483596801758,11.007709503173828
2,11.071191787719727,11.020493507385254
2,11.085923194885254,11.078408241271973
2,11.005719184875488,11.06696605682373
2,11.02082347869873,11.088468551635742
2,11.020379066467285,11.028372764587402
2,11.04163932800293,11.08565902709961
2,10.957752227783203,11.071121215820312
2,11.025318145751953,11.078011512756348
2,11.039361953735352,11.091802597045898
2,10.820225715637207,11.03715991973877
2,11.042987823486328,11.109512329101562
2,10.858930587768555,11.058605194091797
2,11.014267921447754,11.099981307983398
2,10.999217987060547,11.054862976074219
2,11.026657104492188,11.064704895019531
2,10.996284484863281,11.027216911315918
2,10.946824073791504,11.060405731201172
2,11.03283977508545,11.085925102233887
2,10.993834495544434,10.994465827941895
2,11.07097339630127,11.083824157714844
2,10.985158920288086,11.078291893005371
2,10.916885375976562,11.050593376159668
2,10.991724014282227,11.02741527557373
2,11.046521186828613,11.05593204498291
2,10.98559856414795,11.01331615447998
2,11.046125411987305,11.041427612304688
2,11.087533950805664,10.996172904968262
2,11.000875473022461,11.019649505615234
3,11.127692222595215,11.047965049743652
3,10.987103462219238,11.04827880859375
3,11.102279663085938,11.042157173156738
3,10.990907669067383,11.044844627380371
3,11.014175415039062,11.02189826965332
3,11.012568473815918,10.996009826660156
3,11.080259323120117,11.085612297058105
3,11.033917427062988,11.046722412109375
3,11.010663032531738,11.052656173706055
3,11.063271522521973,11.055770874023438
3,10.991701126098633,11.02811050415039
3,11.075141906738281,11.100671768188477
3,10.988967895507812,11.00975513458252
3,11.026845932006836,11.05346393585205
3,10.992608070373535,10.97415542602539
3,11.019987106323242,11.019582748413086
3,10.977606773376465,10.992603302001953
3,10.846192359924316,10.984434127807617
3,10.996222496032715,10.995737075805664
3,11.066758155822754,11.08801555633545
3,11.04017448425293,11.22240924835205
3,11.011829376220703,11.037748336791992
3,10.988405227661133,11.084508895874023
3,11.15986156463623,10.993921279907227
3,11.053107261657715,11.079050064086914
3,11.007855415344238,11.008037567138672
3,11.024066925048828,11.023847579956055
3,11.04042911529541,10.989727973937988
3,11.124752044677734,11.023233413696289
3,11.067855834960938,11.050168991088867
3,11.010881423950195,11.02906608581543
3,11.076279640197754,11.035337448120117
3,11.111178398132324,11.061079025268555
3,11.079869270324707,11.016051292419434
3,11.062605857849121,11.065682411193848
3,11.05772876739502,11.038236618041992
3,10.959451675415039,10.99600601196289
3,10.989941596984863,10.990676879882812
3,10.877556800842285,11.051774024963379
3,11.066143035888672,11.088608741760254
3,11.035988807678223,11.066733360290527
3,10.999964714050293,11.043152809143066
3,11.044122695922852,11.032037734985352
3,11.053279876708984,11.019026756286621
3,11.054893493652344,11.044581413269043
3,11.049968719482422,11.033195495605469
3,11.029061317443848,11.118403434753418
3,11.08532428741455,11.026388168334961
3,11.115080833435059,10.986743927001953
3,11.020227432250977,11.035115242004395
3,11.037479400634766,11.103178977966309
3,10.997417449951172,11.003168106079102
3,10.988387107849121,11.01177978515625
3,11.01638412475586,11.016918182373047
3,11.015654563903809,10.899129867553711
3,11.002415657043457,11.036322593688965
3,11.022993087768555,10.983288764953613
3,11.0021390914917,11.000126838684082
3,10.964123725891113,10.98118782043457
3,11.070000648498535,11.08027458190918
3,11.03410530090332,11.027698516845703
3,11.069683074951172,11.10010051727295
3,11.015573501586914,10.959712028503418
3,11.0474271774292,11.046021461486816
3,11.062115669250488,11.021620750427246
3,10.999504089355469,11.039976119995117
3,11.026841163635254,11.018013954162598
3,10.981252670288086,11.04850959777832
3,10.9873685836792,10.953001022338867
3,10.993903160095215,10.974752426147461
3,11.043891906738281,11.08519458770752
3,11.00821590423584,11.020699501037598
3,10.985566139221191,11.079890251159668
3,10.966438293457031,11.057626724243164
3,11.088690757751465,11.006317138671875
3,11.017335891723633,10.997600555419922
3,11.072945594787598,10.962910652160645
3,11.033309936523438,11.0785551071167
3,11.007365226745605,11.173798561096191
3,11.042616844177246,11.059577941894531
3,11.034396171569824,11.011866569519043
3,11.029934883117676,11.040318489074707
3,11.015360832214355,11.147323608398438
3,11.034293174743652,10.98099422454834
3,11.062719345092773,10.928771018981934
3,10.977426528930664,11.062713623046875
3,10.996572494506836,10.97946834564209
3,11.024250984191895,11.045315742492676
3,11.077083587646484,11.063488006591797
3,10.978845596313477,11.017020225524902
3,11.010661125183105,10.92941665649414
3,11.131486892700195,11.061631202697754
3,10.99572467803955,11.069609642028809
3,11.041176795959473,11.068002700805664
3,10.974327087402344,11.089512825012207
3,11.041440963745117,11.029534339904785
3,11.010045051574707,10.984283447265625
3,11.038226127624512,11.042019844055176
3,11.038718223571777,10.97344970703125
3,11.000801086425781,11.03371810913086
3,11.067850112915039,11.036534309387207
3,11.066203117370605,11.044281005859375
3,11.122901916503906,11.07501220703125
3,11.012555122375488,11.03880500793457
3,10.836405754089355,10.978480339050293
3,11.082093238830566,11.051546096801758
3,11.02501392364502,11.057306289672852
3,11.052834510803223,11.06674861907959
3,10.982501983642578,11.0401611328125
3,11.01840591430664,11.043201446533203
3,10.9750337600708,10.950052261352539
3,11.016816139221191,11.006142616271973
3,11.00821590423584,11.134614944458008
3,10.960197448730469,11.039705276489258
3,11.024394035339355,11.036979675292969
3,11.042938232421875,11.057512283325195
3,11.019342422485352,11.037736892700195
3,11.030760765075684,11.017570495605469
3,11.04150676727295,11.064981460571289
3,11.002668380737305,10.978936195373535
3,11.064489364624023,11.02936840057373
3,11.038656234741211,11.001481056213379
3,11.006083488464355,11.069921493530273
3,11.031600952148438,11.119218826293945
3,10.986455917358398,11.074949264526367
3,11.044037818908691,11.034100532531738
3,11.097830772399902,11.09145736694336
3,11.034036636352539,11.050728797912598
3,11.007763862609863,11.068426132202148
3,11.020231246948242,11.079248428344727
3,11.031896591186523,11.09237289428711
3,11.009634017944336,11.034908294677734
3,11.032078742980957,11.029189109802246
3,11.001970291137695,11.01333236694336
3,11.039773941040039,11.108052253723145
3,11.030413627624512,10.95470905303955
3,11.049555778503418,11.053474426269531
3,11.010394096374512,11.101253509521484
3,11.040143966674805,11.066326141357422
3,10.983701705932617,11.017414093017578
3,11.011007308959961,10.996957778930664
3,11.086116790771484,11.061724662780762
3,11.1509428024292,11.03787899017334
3,10.99830436706543,11.09669303894043
3,11.069600105285645,11.054818153381348
3,10.96055793762207,11.03758430480957
3,11.056792259216309,11.027740478515625
3,11.034327507019043,11.054655075073242
3,11.025854110717773,10.964473724365234
3,11.001652717590332,11.043241500854492
3,11.043343544006348,11.088348388671875
3,10.860217094421387,11.085929870605469
3,11.022059440612793,11.081146240234375
3,11.036653518676758,11.064247131347656
3,10.996485710144043,11.05260944366455
3,11.041274070739746,11.11648941040039
3,11.070356369018555,11.00684642791748
3,11.030503273010254,11.037572860717773
3,11.046266555786133,11.052018165588379
3,10.956793785095215,11.026005744934082
3,10.987666130065918,11.022260665893555
3,11.077690124511719,11.027450561523438
3,10.960516929626465,11.03977108001709
3,11.006731033325195,11.043441772460938
3,11.062312126159668,11.132123947143555
3,11.040556907653809,11.03988265991211
3,10.981955528259277,11.025097846984863
3,10.989005088806152,11.002848625183105
3,11.015347480773926,11.027295112609863
3,11.043434143066406,10.955465316772461
3,11.000410079956055,11.030820846557617
3,11.008482933044434,10.99621295928955
3,11.067717552185059,11.00561809539795
3,11.081278800964355,11.064169883728027
3,11.003254890441895,11.055176734924316
3,11.017799377441406,11.074913024902344
